Keyword1,Keyword2,Keyword3,Keyword4,Headline1,Headline2,description,finalUrls,path1,path2,availability,bid,campaignname,adgroupname,campaignbudget
keyword1011,keyword1021,keyword1031,keyword1041,headline1011,headline1021,description1011,http://finalurl1011.com,folder1011,folder1021, in_stock,99, campaign60,adgroup75,27
keyword1012,keyword1022,keyword1032,keyword1042,headline1012,headline1022,description1012,http://finalurl1012.com,folder1012,folder1022, in_stock,99, campaign60,adgroup75,27
keyword1013,keyword1023,keyword1033,keyword1043,headline1013,headline1023,description1013,http://finalurl1013.com,folder1013,folder1023, in_stock,99, campaign60,adgroup75,27
keyword1014,keyword1024,keyword1034,keyword1044,headline1014,headline1024,description1014,http://finalurl1014.com,folder1014,folder1024, in_stock,99, campaign60,adgroup75,27
keyword1015,keyword1025,keyword1035,keyword1045,headline1015,headline1025,description1015,http://finalurl1015.com,folder1015,folder1025, in_stock,99, campaign60,adgroup75,27
keyword1016,keyword1026,keyword1036,keyword1046,headline1016,headline1026,description1016,http://finalurl1016.com,folder1016,folder1026, in_stock,99, campaign60,adgroup75,27
keyword1017,keyword1027,keyword1037,keyword1047,headline1017,headline1027,description1017,http://finalurl1017.com,folder1017,folder1027, in_stock,99, campaign60,adgroup75,27
keyword1018,keyword1028,keyword1038,keyword1048,headline1018,headline1028,description1018,http://finalurl1018.com,folder1018,folder1028, in_stock,99, campaign60,adgroup75,27
keyword1019,keyword1029,keyword1039,keyword1049,headline1019,headline1029,description1019,http://finalurl1019.com,folder1019,folder1029, in_stock,99, campaign60,adgroup75,27
keyword1020,keyword1030,keyword1040,keyword1050,headline1020,headline1030,description1020,http://finalurl1020.com,folder1020,folder1030, in_stock,99, campaign60,adgroup75,27
keyword1021,keyword1031,keyword1041,keyword1051,headline1021,headline1031,description1021,http://finalurl1021.com,folder1021,folder1031, in_stock,99, campaign60,adgroup75,27
keyword1022,keyword1032,keyword1042,keyword1052,headline1022,headline1032,description1022,http://finalurl1022.com,folder1022,folder1032, in_stock,99, campaign60,adgroup75,27
keyword1023,keyword1033,keyword1043,keyword1053,headline1023,headline1033,description1023,http://finalurl1023.com,folder1023,folder1033, in_stock,99, campaign60,adgroup75,27
keyword1024,keyword1034,keyword1044,keyword1054,headline1024,headline1034,description1024,http://finalurl1024.com,folder1024,folder1034, in_stock,99, campaign60,adgroup75,27
keyword1025,keyword1035,keyword1045,keyword1055,headline1025,headline1035,description1025,http://finalurl1025.com,folder1025,folder1035, in_stock,99, campaign60,adgroup75,27
keyword1026,keyword1036,keyword1046,keyword1056,headline1026,headline1036,description1026,http://finalurl1026.com,folder1026,folder1036, in_stock,99, campaign60,adgroup75,27
keyword1027,keyword1037,keyword1047,keyword1057,headline1027,headline1037,description1027,http://finalurl1027.com,folder1027,folder1037, in_stock,99, campaign60,adgroup75,27
keyword1028,keyword1038,keyword1048,keyword1058,headline1028,headline1038,description1028,http://finalurl1028.com,folder1028,folder1038, in_stock,99, campaign60,adgroup75,27
keyword1029,keyword1039,keyword1049,keyword1059,headline1029,headline1039,description1029,http://finalurl1029.com,folder1029,folder1039, in_stock,99, campaign60,adgroup75,27
keyword1030,keyword1040,keyword1050,keyword1060,headline1030,headline1040,description1030,http://finalurl1030.com,folder1030,folder1040, in_stock,99, campaign60,adgroup75,27
keyword1031,keyword1041,keyword1051,keyword1061,headline1031,headline1041,description1031,http://finalurl1031.com,folder1031,folder1041, in_stock,99, campaign60,adgroup75,27
keyword1032,keyword1042,keyword1052,keyword1062,headline1032,headline1042,description1032,http://finalurl1032.com,folder1032,folder1042, in_stock,99, campaign60,adgroup75,27
